Location Name,Location Type,Project,Location ID,Site,Hole,SiteHole,Original ID,Hole ID,Platform,Date,Water Depth (m),Country,State_Province,County_Region,PI,Lat,Long,Elevation,Position,Storage Location Working,Storage Location Archive,Sample Type,Comment,mblf T,mblf B,Metadata Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M87,MAL,9,A,9A,M87-M87-9,M87-MAL87-9A,Liloya,19870106,141.0,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.88500,33.99000,476,exact (read from GPS),LacCore_Como,LacCore_Como,core,,0,1.93,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,10,A,10A,M98-10MC-A,M98-MAL98-10A,unknown,19980307,367,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.976633333,34.23188333,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,0.49,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,10,B,10B,M98-10MC-B,M98-MAL98-10B,unknown,19980307,367,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.976633333,34.23188333,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,0.52,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,10,C,10C,M98-10MC-C,M98-MAL98-10C,unknown,19980307,367,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.976633333,34.23188333,476,exact (read from GPS),unknown,unknown,core,,0,0.32,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,10,D,10D,M98-10MC (EX),M98-MAL98-10D,unknown,19980307,367,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.976633333,34.23188333,476,exact (read from GPS),unknown,unknown,core,,0,0.2,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,11,A,11A,M98-11MC-A,M98-MAL98-11A,unknown,19980307,404,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.0041,34.95451667,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,0.52,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,11,B,11B,M98-11MC-B,M98-MAL98-11B,unknown,19980307,404,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.0041,34.95451667,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,0.48,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,11,C,11C,M98-11MC-C,M98-MAL98-11C,unknown,19980307,404,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.0041,34.95451667,476,exact (read from GPS),unknown,unknown,core,,0,0.33,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,11,D,11D,M98-11MC (EX),M98-MAL98-11D,unknown,19980307,404,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.0041,34.95451667,476,exact (read from GPS),unknown,unknown,core,,0,0.2,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,12,A,12A,M98-12MC-A,M98-MAL98-12A,unknown,19980308,606,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-11.27016667,34.43526667,476,exact (read from GPS),unknown,unknown,core,,0,0.48,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,12,B,12B,M98-12MC-B,M98-MAL98-12B,unknown,19980308,606,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-11.27016667,34.43526667,476,exact (read from GPS),unknown,unknown,core,,0,0.48,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,12,C,12C,M98-12MC (EX),M98-MAL98-12C,unknown,19980308,606,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-11.27016667,34.43526667,476,exact (read from GPS),unknown,unknown,core,,0,0.51,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,13,A,13A,M98-13P,M98-MAL98-13A,unknown,19980308,604,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-11.26650,34.43513333,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,8.255,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,1,A,1A,M98-1P,M98-MAL98-1A,unknown,19980306,403,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.00265,34.31821667,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,7.7,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,1,B,1B,M98-1PG,M98-MAL98-1B,unknown,19980306,403,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.00265,34.31821667,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,0.495,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,2,A,2A,M98-2P,M98-MAL98-2A,unknown,19980306,363,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.977083333,34.23065,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,9.01,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,2,B,2B,M98-2PG,M98-MAL98-2B,unknown,19980306,363,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.977083333,34.23065,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,0.94,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,3,A,3A,M98-3P,M98-MAL98-3A,unknown,19980306,392,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.05365,34.22708333,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,8.81,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,4,A,4A,M98-4P,M98-MAL98-4A,unknown,19980306,261,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.966233333,34.08125,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,8.295,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,4,B,4B,M98-4PG,M98-MAL98-4B,unknown,19980306,261,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.966233333,34.08125,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,0.95,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,5,A,5A,M98-5P,M98-MAL98-5A,unknown,19980307,268,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.83485,34.11938333,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,8.105,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,5,B,5B,M98-5PG,M98-MAL98-5B,unknown,19980307,268,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.83485,34.11938333,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,0.96,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,6,A,6A,M98-6P,M98-MAL98-6A,unknown,19980307,394,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.05335,34.22813333,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,9.04,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,6,B,6B,M98-6PG,M98-MAL98-6B,unknown,19980307,394,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.05335,34.22813333,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,98.5,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,7,A,7A,M98-7MC-A (EX),M98-MAL98-7A,unknown,19980307,392,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.05526667,34.22751667,476,exact (read from GPS),unknown,unknown,core,,0,0.41,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,7,B,7B,M98-7MC-B,M98-MAL98-7B,unknown,19980307,392,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.05526667,34.22751667,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,0.48,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,7,C,7C,M98-7MC-C,M98-MAL98-7C,unknown,19980307,392,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-10.05526667,34.22751667,476,exact (read from GPS),unknown,unknown,core,,0,0.44,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,8,A,8A,M98-8MC-A,M98-MAL98-8A,unknown,19980307,261,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.967483333,34.08085,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,0.18,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,8,B,8B,M98-8MC-B,M98-MAL98-8B,unknown,19980307,261,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.967483333,34.08085,476,exact (read from GPS),unknown,unknown,core,,0,0.15,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,9,A,9A,M98-9MC-A,M98-MAL98-9A,unknown,19980307,270,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.832516667,34.1167,476,exact (read from GPS),unknown,unknown,core,,0,0.48,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,9,B,9B,M98-9MC-B,M98-MAL98-9B,unknown,19980307,270,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.832516667,34.1167,476,exact (read from GPS),LacCore_Murphy,LacCore_Murphy,core,,0,0.5,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,9,C,9C,M98-9MC-C,M98-MAL98-9C,unknown,19980307,270,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.832516667,34.1167,476,exact (read from GPS),unknown,unknown,core,,0,0.49,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Malawi,lake,M98,MAL,9,D,9D,M98-9MC-D(EX),M98-MAL98-9D,unknown,19980307,270,Malawi,,,"Tom Johnson, Patrick Ng'ang'a",-9.832516667,34.1167,476,exact (read from GPS),unknown,unknown,core,,0,0.5,"PI, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Tanganyika,lake,NP04,TANG,2,A,2A,NP04-KH-2A,NP04-TANG04-2A,Maman Benita,20041231,607.0,Democratic Republic of Congo,,,"James Russell, Andrew Cohen, Kiram Lezzar, Jean-Jaques Tiercelin, Jaques Begot, Yvelyn Mbede",-6.68727,29.86233,767,exact (read from GPS),Brown U.,Brown U.,core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Tanganyika,lake,NP04,TANG,2,B,2B,NP04-KH-2A,NP04-TANG04-2B,Maman Benita,20041231,608.0,Democratic Republic of Congo,,,"James Russell, Andrew Cohen, Kiram Lezzar, Jean-Jaques Tiercelin, Jaques Begot, Yvelyn Mbede",-6.68530,29.86207,767,exact (read from GPS),Brown U.,Brown U.,core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Tanganyika,lake,NP04,TANG,3,A,3A,NP04-KH-3A,NP04-TANG04-3A,Maman Benita,20041231,644.0,Democratic Republic of Congo,,,"James Russell, Andrew Cohen, Kiram Lezzar, Jean-Jaques Tiercelin, Jaques Begot, Yvelyn Mbede",-6.71378,29.83262,767,exact (read from GPS),Brown U.,Brown U.,core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Yoa,lake,OUNIK,YOA,1,A,1A,OUNIK03-1,OUNIK-YOA03-1A,unknown,20031231,,Chad,,,Dirk Verschuren,19.05,20.5,379,general (location within lake/site unknown or not digitized),unknown,unknown,core,,,,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
